Id,SalePrice
1461,122534.04128130207
1462,153688.95110894972
1463,184345.25923650837
1464,185904.45928821032
1465,193907.3808397075
1466,172145.87398771264
1467,169307.76071653905
1468,163062.33739145639
1469,188545.85807311014
1470,123866.63719192754
1471,202662.05863410718
1472,95741.65382831608
1473,97080.1830312324
1474,154990.16121713605
1475,136176.50370348955
1476,409899.648391704
1477,261589.45549226785
1478,301576.02061629953
1479,274113.8942915655
1480,458190.3750868226
1481,326073.12410780543
1482,203849.36331133707
1483,166582.69979778206
1484,170326.6641527209
1485,177466.89048262182
1486,190453.64715932592
1487,357970.2602289075
1488,240181.97155108192
1489,201357.87026852093
1490,210149.4532800173
1491,189423.95091865983
1492,92899.60776926138
1493,182590.39074338358
1494,312447.2852027306
1495,305050.862237612
1496,228182.9251169235
1497,179127.25681707376
1498,163548.92028689708
1499,166448.88425534594
1500,144479.60585453908
1501,170760.93574202652
1502,147204.79261628783
1503,286396.5100069947
1504,235614.327283236
1505,229611.47406562086
1506,175370.75435143124
1507,237959.19377340688
1508,190584.86822236332
1509,163237.5118856149
1510,145429.1560343476
1511,141719.45128727183
1512,166582.68459117506
1513,144114.68481004552
1514,169263.1203917126
1515,204015.56426654902
1516,170656.87159865728
1517,156463.5398987114
1518,137098.193530986
1519,221636.91610260226
1520,135130.51160693564
1521,134789.74217161225
1522,168122.8072912985
1523,114106.26964973325
1524,126621.39591841999
1525,126590.69261389425
1526,123813.1219856923
1527,104143.96853686735
1528,136537.805528843
1529,146930.3869858495
1530,179932.00320082076
1531,109704.83627740925
1532,102358.22132075435
1533,138422.82570277425
1534,123045.42763254314
1535,151331.1761266664
1536,112353.08115402026
1537,68370.20223074639
1538,171961.60750619095
1539,212223.5112747197
1540,91147.10679472779
1541,148902.85735807326
1542,139026.2011433799
1543,218843.29826158236
1544,77444.33663465227
1545,104161.33619634726
1546,129755.46319750794
1547,126684.32026514209
1548,130643.55745279508
1549,109825.50992636487
1550,143308.297128906
1551,112847.77436964681
1552,130562.57864806592
1553,148125.2828779859
1554,106360.36450578227
1555,166621.0122250262
1556,79368.73415710499
1557,104710.9914182159
1558,88705.76852642673
1559,71089.86684588972
1560,139280.94422326988
1561,129269.18717142139
1562,128964.9499985724
1563,125123.99745667269
1564,151915.49203237856
1565,150157.28011562812
1566,234533.03792658166
1567,75614.55769267412
1568,218472.66800446485
1569,136270.75415641413
1570,123266.61405350438
1571,128345.91899104358
1572,150443.4846716605
1573,261900.09592438713
1574,117301.6607984167
1575,222413.38427859664
1576,214984.7583638149
1577,192652.94797403846
1578,150695.95911547687
1579,142100.07452327586
1580,187480.21858395156
1581,142046.03882350872
1582,128498.06480258069
1583,327780.3060994748
1584,224679.17744837794
1585,140172.78893149688
1586,71317.81357554176
1587,97464.55306301711
1588,146217.54232597642
1589,91063.1535791284
1590,133573.82890276963
1591,101606.73262742092
1592,112503.16278213506
1593,132838.32598648258
1594,109932.7781828159
1595,107844.85165787088
1596,252619.19751760332
1597,189565.44645334574
1598,205857.0236349208
1599,185302.48584905098
1600,184360.82114330636
1601,65644.54758907264
1602,105812.08720318023
1603,85661.04160915069
1604,271377.8812473612
1605,250602.9130180918
1606,166882.75649445056
1607,160994.30216298273
1608,210077.15419289263
1609,192927.66230581046
1610,145303.4159494276
1611,147636.99812252767
1612,161675.48432124563
1613,157304.33398100754
1614,126366.38074491399
1615,82640.54008106358
1616,74756.15760772524
1617,88691.20410637115
1618,130612.78846260767
1619,135784.39997473932
1620,154517.3700025812
1621,134039.14034018997
1622,136669.38434020695
1623,281085.6502345607
1624,210783.88460133376
1625,129748.09052436789
1626,169577.79368826025
1627,188326.67643476895
1628,277055.1482278807
1629,182469.01609660266
1630,366620.2713103239
1631,213429.90693473755
1632,249807.40331171555
1633,170102.01841062086
1634,190116.72987560852
1635,182537.24927709854
1636,159029.15153785702
1637,179274.8304499958
1638,204393.5400074337
1639,183210.02081589328
1640,260394.79457532824
1641,179641.16620637308
1642,215298.41314145428
1643,222750.1601444224
1644,228520.13533498268
1645,176069.5311519763
1646,155817.84340829993
1647,166900.57693736552
1648,132939.60445047537
1649,137424.82464841806
1650,115486.97309179883
1651,124145.57456492857
1652,97145.70414229663
1653,96051.48966462973
1654,153280.34176594694
1655,154352.9126619787
1656,149888.885263033
1657,152670.56613871714
1658,152826.86738950614
1659,144062.76895253602
1660,145328.43601490094
1661,423888.0261551088
1662,420828.186481186
1663,402231.37420478463
1664,337215.89085518115
1665,301966.16740906314
1666,323702.8483849325
1667,331521.0144107572
1668,330634.4062049853
1669,311759.8023529304
1670,348003.5647095276
1671,266185.8274935992
1672,431843.5182991439
1673,299250.3837940966
1674,248212.30440485937
1675,174784.45063440214
1676,180635.89907273083
1677,202547.47496548868
1678,436909.61043707264
1679,377289.59524121456
1680,313437.28141404234
1681,232878.32427953935
1682,313660.5065640169
1683,178822.06946407317
1684,176145.88379510824
1685,175871.95182535547
1686,172832.92127137585
1687,169645.43117069002
1688,186099.88044547153
1689,189217.35784380903
1690,194906.4696561473
1691,178148.67604687388
1692,278089.9887728716
1693,166590.37782518807
1694,183334.60652650284
1695,166936.11319344796
1696,282665.63062065246
1697,168645.17919628797
1698,351451.4381087369
1699,305168.85329628066
1700,241892.54413866176
1701,262763.50043477624
1702,254287.7498779929
1703,256375.24764380007
1704,283913.18833610567
1705,220090.1833244718
1706,412230.2960427958
1707,207574.16167510484
1708,197516.46526800163
1709,287328.10841338075
1710,216642.14334546166
1711,259509.77175852968
1712,263554.60997638985
1713,262285.91592322534
1714,224231.83382028778
1715,197897.80324690492
1716,182550.67801829724
1717,179576.49816441743
1718,138646.1990714792
1719,197561.7510285442
1720,250367.74075744417
1721,175941.44657363486
1722,129236.17547750716
1723,156183.89238741048
1724,220988.50110261596
1725,235696.70302615475
1726,180742.44472412014
1727,157115.85507324486
1728,186081.20159028543
1729,165700.555458455
1730,162123.95285304793
1731,120637.75180772504
1732,134728.09887922238
1733,121088.9820177998
1734,124140.849072733
1735,134240.49875324924
1736,115722.37519393592
1737,297765.5212350687
1738,209798.72939841636
1739,263750.29689519363
1740,225737.30508547448
1741,184558.3850530106
1742,170760.93574202652
1743,172934.16494868151
1744,300742.95884917956
1745,209192.15197724506
1746,212935.42956886246
1747,224034.08740616942
1748,227148.0256415753
1749,148567.46765266632
1750,127603.95243057239
1751,239404.39511630693
1752,122573.80909746418
1753,141798.24102078596
1754,193625.95701936382
1755,164451.81450560695
1756,126992.94877358452
1757,124507.5150011943
1758,136235.2664400881
1759,169852.71511932096
1760,164412.32797638432
1761,139568.95476982577
1762,169903.47743043708
1763,174668.06608996936
1764,118714.92784571178
1765,158740.15295029906
1766,179615.35235395672
1767,211673.37234903057
1768,143939.9826593657
1769,175915.97237439558
1770,143392.7151643684
1771,130072.58712713666
1772,135107.56917715087
1773,135523.60736258072
1774,134083.10419038575
1775,137543.94717800125
1776,123256.44820910084
1777,114642.52475420968
1778,140733.3356722121
1779,113906.30291981295
1780,185352.5679738954
1781,134904.13485128357
1782,95513.70180879603
1783,128169.90754638208
1784,98125.29961116437
1785,118781.94713589684
1786,140494.04128422253
1787,173015.4728708125
1788,53314.95732265633
1789,97720.38085274702
1790,81134.83912115118
1791,167877.3764359969
1792,154387.11595373662
1793,123691.27677249697
1794,147905.65394030482
1795,138800.3083611642
1796,125248.71188010032
1797,112693.69835342832
1798,126912.24048192921
1799,111078.61708157568
1800,128519.6541903645
1801,124419.98659049648
1802,144669.68073119278
1803,146429.72844805702
1804,139579.44544475677
1805,138991.91253031036
1806,110399.6544560819
1807,128976.86450592494
1808,124515.85934747149
1809,119732.49681965297
1810,142659.53589477172
1811,101754.08299614684
1812,100895.64797227453
1813,118170.57367684148
1814,103313.47171921773
1815,50402.802360544076
1816,98325.39005703448
1817,111614.67941588491
1818,132633.46933436705
1819,121810.8506946829
1820,59800.809858966015
1821,114828.53489288296
1822,149590.39219578778
1823,40368.10553041542
1824,132894.30107263848
1825,128547.98206935044
1826,97707.64536771546
1827,108352.80471672768
1828,136370.14324160948
1829,108753.32212920232
1830,137533.1474556699
1831,171857.27912549084
1832,79885.84393516251
1833,130804.5047486488
1834,114640.05973249087
1835,142141.1243977802
1836,119104.55877990623
1837,94571.05768580789
1838,123267.24727013505
1839,81175.48180310977
1840,152310.15712807214
1841,145819.84468420866
1842,74271.18110229466
1843,132597.0470142535
1844,130371.5562315955
1845,143396.99389534348
1846,159300.44938403496
1847,152183.47822906356
1848,50880.17958471544
1849,118828.97962882236
1850,126212.10128260053
1851,155443.3043380681
1852,133409.62595775348
1853,135506.36227658085
1854,171824.19190998145
1855,136063.82591291805
1856,216416.80249027765
1857,163053.04346609817
1858,129924.01262114797
1859,127493.82370493867
1860,150526.5785554136
1861,127493.82370493867
1862,313303.74357910163
1863,301238.19360520336
1864,301238.19360520336
1865,350739.8285929907
1866,342867.69372955326
1867,244396.10988603055
1868,294237.7804223885
1869,200201.73955993517
1870,239028.86610529438
1871,264518.68118885293
1872,168529.01389710477
1873,227884.60222045588
1874,139937.21676222846
1875,210266.7189772456
1876,189580.27734066793
1877,217790.90028579338
1878,218780.09489333932
1879,132973.7374597211
1880,134475.3811778891
1881,244378.04009197024
1882,259314.76640946043
1883,190653.56495831866
1884,206356.46252553817
1885,260890.7503495422
1886,305744.96577120776
1887,204653.14072542376
1888,276042.86947606277
1889,160737.95001845824
1890,131681.21136407915
1891,134931.94876305605
1892,112304.85213156404
1893,123885.94688230175
1894,128706.36596645642
1895,134177.7904288778
1896,124562.99419505474
1897,108549.42914083245
1898,109049.79995774741
1899,154251.82746959676
1900,159676.91002908765
1901,161618.92153758122
1902,137710.27800114473
1903,213818.4748164826
1904,151149.72072861815
1905,195162.17394929982
1906,157714.27413779977
1907,188898.71329479886
1908,112718.23317323631
1909,136319.74564924513
1910,123502.36860745944
1911,218740.18709679507
1912,315009.56609923026
1913,151403.2063870853
1914,55797.65542268237
1915,296774.73803241836
1916,70031.71925717698
1917,271575.07596283103
1918,138833.33290838724
1919,161923.02100659028
1920,142536.86697113834
1921,436190.69846853265
1922,344418.04953580425
1923,204778.07477181414
1924,225045.35133092513
1925,211067.12935197272
1926,405021.5875763383
1927,135855.67561280928
1928,164027.96423323083
1929,121706.86345077536
1930,120451.79765516285
1931,141637.8224500099
1932,135252.8393663529
1933,173062.00917303673
1934,182205.6186458938
1935,169216.55822943512
1936,188062.97857467172
1937,185923.90657884057
1938,172910.28896698423
1939,244515.24093395052
1940,191982.0964848137
1941,171202.7716929225
1942,183346.02445509392
1943,202758.31829130294
1944,334229.3514704229
1945,373367.4577882547
1946,144979.70023277515
1947,297318.44041526783
1948,183795.70123654738
1949,236629.22728672106
1950,179485.85082948487
1951,251877.6524488697
1952,213735.44352570616
1953,167002.07201882146
1954,194647.99857204937
1955,130373.75618553178
1956,298111.7689115965
1957,157409.62670017933
1958,326006.9130284224
1959,136785.46663517135
1960,117172.77832357699
1961,118963.79566396515
1962,96538.99770791637
1963,100007.93638116779
1964,110981.20620410793
1965,148315.26662676374
1966,154237.42607175946
1967,291188.95646550215
1968,411062.3064367309
1969,390146.37884419056
1970,452982.39784570754
1971,440718.7083042116
1972,415620.23575132573
1973,266325.95080854074
1974,332972.09744549333
1975,386629.81617561233
1976,267307.1403646857
1977,349009.7255849745
1978,368430.9703858563
1979,321196.0855584474
1980,186308.36686278472
1981,353943.18839526887
1982,217272.91779327058
1983,204945.96665485637
1984,168118.92397841244
1985,227517.9683652907
1986,215281.07572533123
1987,183477.03808623852
1988,177015.14222621446
1989,190453.64715932592
1990,217697.5159311801
1991,211546.84581421217
1992,208292.75011815762
1993,169521.28965448774
1994,240185.9040604916
1995,181888.50258850705
1996,244538.3821853448
1997,329854.68115606764
1998,331412.63466289826
1999,249260.39076680574
2000,311891.77344772185
2001,254943.83510030707
2002,244345.27839444444
2003,242888.67616912833
2004,267758.97153235535
2005,214908.26459323565
2006,226062.79944891477
2007,249866.70206416704
2008,209959.91599212398
2009,183424.5115036431
2010,197409.99394956772
2011,144883.04342813024
2012,177477.80312484104
2013,182865.20441764005
2014,183460.83287942165
2015,201636.4020781032
2016,187998.42994858476
2017,193906.32166725417
2018,122790.3102767314
2019,134554.6488341342
2020,114739.8349637446
2021,114253.50678352758
2022,186793.01689061834
2023,139978.22496434994
2024,232450.23829148352
2025,352345.37459838024
2026,176677.92793176786
2027,144479.60585453908
2028,153032.72517138204
2029,167706.69931767462
2030,278008.8622939327
2031,224105.55168386467
2032,245893.40241877607
2033,265227.31046949874
2034,164742.99619048022
2035,199408.54268399303
2036,207457.06960254593
2037,209371.66548688142
2038,280322.58372558845
2039,226561.02709890643
2040,313076.1959415237
2041,275000.686084901
2042,194129.40974800248
2043,169911.60047854122
2044,171877.12103119577
2045,215264.99668637128
2046,139838.52891837707
2047,148468.2105700056
2048,134476.15727966558
2049,137366.66298587047
2050,186852.01911315802
2051,102477.30776218782
2052,131841.84450327195
2053,149613.14828318413
2054,85646.84339429127
2055,161224.2790394714
2056,131688.49266388177
2057,124293.73291878896
2058,216475.45768696046
2059,133442.89394509312
2060,165961.2873361064
2061,182185.3505198656
2062,135133.14055835205
2063,109386.55085792083
2064,142769.29303732564
2065,119827.79960054156
2066,167054.1320938458
2067,114132.5427505596
2068,143281.97213918748
2069,87380.79378117649
2070,113206.85908600742
2071,88210.71324315433
2072,129319.03550566931
2073,137668.85395684096
2074,187382.57449861983
2075,144622.6892132427
