Id,SalePrice
1461,166847.7478242489
1462,166930.20517663893
1463,166847.7478242489
1464,166930.20517663893
1465,168653.47174897874
1466,166930.20517663893
1467,166847.7478242489
1468,166930.20517663893
1469,167645.92574935715
1470,166735.41009188106
1471,167576.23483532591
1472,166847.7478242489
1473,166847.7478242489
1474,166930.20517663893
1475,167077.91916984256
1476,169358.41081356385
1477,169065.1756426081
1478,169358.41081356385
1479,169184.86604577609
1480,169358.41081356385
1481,169358.41081356385
1482,168760.34873972283
1483,166930.20517663893
1484,167169.15484703763
1485,167737.35672016928
1486,168760.34873972283
1487,169358.41081356385
1488,169074.1181853511
1489,167290.3587100642
1490,166930.20517663893
1491,168514.45542852415
1492,166847.7478242489
1493,166930.20517663893
1494,169358.41081356385
1495,169358.41081356385
1496,167984.08220300518
1497,168576.1318522443
1498,167202.6295353074
1499,167202.6295353074
1500,166930.20517663893
1501,166930.20517663893
1502,167169.15484703763
1503,168974.5479471782
1504,169197.55545208248
1505,167984.08220300518
1506,167169.15484703763
1507,168359.4086339155
1508,167550.36232205332
1509,166930.20517663893
1510,166847.7478242489
1511,166847.7478242489
1512,166847.7478242489
1513,167169.15484703763
1514,166847.7478242489
1515,167550.36232205332
1516,166930.20517663893
1517,166847.7478242489
1518,166847.7478242489
1519,167984.08220300518
1520,166847.7478242489
1521,166847.7478242489
1522,166930.20517663893
1523,166847.7478242489
1524,166847.7478242489
1525,166847.7478242489
1526,166847.7478242489
1527,166735.41009188106
1528,166930.20517663893
1529,166847.7478242489
1530,166930.20517663893
1531,166847.7478242489
1532,166847.7478242489
1533,166847.7478242489
1534,166930.20517663893
1535,166847.7478242489
1536,166847.7478242489
1537,166735.41009188106
1538,169065.1756426081
1539,169358.41081356385
1540,167543.96315130766
1541,166930.20517663893
1542,166847.7478242489
1543,169043.34709498737
1544,166735.41009188106
1545,166847.7478242489
1546,166847.7478242489
1547,166847.7478242489
1548,166930.20517663893
1549,166847.7478242489
1550,166847.7478242489
1551,166847.7478242489
1552,166930.20517663893
1553,166930.20517663893
1554,166930.20517663893
1555,166847.7478242489
1556,166847.7478242489
1557,166847.7478242489
1558,166847.7478242489
1559,166847.7478242489
1560,166847.7478242489
1561,166847.7478242489
1562,166847.7478242489
1563,166847.7478242489
1564,166847.7478242489
1565,166847.7478242489
1566,167984.08220300518
1567,166735.41009188106
1568,167550.36232205332
1569,166847.7478242489
1570,166847.7478242489
1571,166847.7478242489
1572,166847.7478242489
1573,167984.08220300518
1574,166847.7478242489
1575,167782.4625548661
1576,167169.15484703763
1577,167309.8603323905
1578,166930.20517663893
1579,166847.7478242489
1580,168674.1147703856
1581,166847.7478242489
1582,166847.7478242489
1583,169261.0167611487
1584,169065.1756426081
1585,166847.7478242489
1586,166735.41009188106
1587,166847.7478242489
1588,166847.7478242489
1589,166735.41009188106
1590,166847.7478242489
1591,166735.41009188106
1592,166847.7478242489
1593,166847.7478242489
1594,167282.0124034664
1595,166847.7478242489
1596,169065.1756426081
1597,167169.15484703763
1598,168514.45542852415
1599,167984.08220300518
1600,168514.45542852415
1601,166735.41009188106
1602,166847.7478242489
1603,166735.41009188106
1604,169098.99354751006
1605,169230.74762994488
1606,166930.20517663893
1607,167737.35672016928
1608,167733.08015008605
1609,167270.85936083194
1610,166847.7478242489
1611,166847.7478242489
1612,166847.7478242489
1613,166847.7478242489
1614,166847.7478242489
1615,166735.41009188106
1616,166735.41009188106
1617,166735.41009188106
1618,166847.7478242489
1619,166847.7478242489
1620,167550.36232205332
1621,166847.7478242489
1622,166847.7478242489
1623,169175.59361992707
1624,167169.15484703763
1625,166847.7478242489
1626,166930.20517663893
1627,166930.20517663893
1628,169358.41081356385
1629,168359.4086339155
1630,169358.41081356385
1631,169065.1756426081
1632,169141.92434704647
1633,167737.35672016928
1634,166930.20517663893
1635,166930.20517663893
1636,166847.7478242489
1637,166930.20517663893
1638,168889.82456955872
1639,166930.20517663893
1640,169065.1756426081
1641,167077.91916984256
1642,168760.34873972283
1643,169210.24581012933
1644,169179.49773729063
1645,166847.7478242489
1646,166847.7478242489
1647,167169.15484703763
1648,166847.7478242489
1649,166847.7478242489
1650,166735.41009188106
1651,166735.41009188106
1652,166847.7478242489
1653,166847.7478242489
1654,166930.20517663893
1655,167169.15484703763
1656,166930.20517663893
1657,166930.20517663893
1658,166930.20517663893
1659,167077.91916984256
1660,166847.7478242489
1661,169358.41081356385
1662,169358.41081356385
1663,169358.41081356385
1664,169358.41081356385
1665,169358.41081356385
1666,169165.3457404916
1667,169358.41081356385
1668,169358.41081356385
1669,169358.41081356385
1670,169358.41081356385
1671,168760.34873972283
1672,169358.41081356385
1673,169358.41081356385
1674,169079.48315001174
1675,166930.20517663893
1676,166930.20517663893
1677,167737.35672016928
1678,169358.41081356385
1679,169358.41081356385
1680,169358.41081356385
1681,169150.067410991
1682,169131.19062547106
1683,167737.35672016928
1684,167984.08220300518
1685,166930.20517663893
1686,167300.10923707407
1687,167737.35672016928
1688,168359.4086339155
1689,168359.4086339155
1690,167984.08220300518
1691,167663.3530059252
1692,169273.71187896837
1693,167737.35672016928
1694,166930.20517663893
1695,167742.15145693443
1696,169065.1756426081
1697,167742.15145693443
1698,169358.41081356385
1699,169302.52356295486
1700,168983.6273149808
1701,169358.41081356385
1702,169123.38471034312
1703,169104.84710575655
1704,169126.31188629672
1705,168974.5479471782
1706,169358.41081356385
1707,167822.78334013608
1708,167737.35672016928
1709,169358.41081356385
1710,169002.43908440185
1711,169171.6895926571
1712,169191.69868475886
1713,168514.45542852415
1714,168133.01323025246
1715,168514.45542852415
1716,167290.3587100642
1717,167169.15484703763
1718,166847.7478242489
1719,168760.34873972283
1720,169065.1756426081
1721,167169.15484703763
1722,166847.7478242489
1723,166847.7478242489
1724,167984.08220300518
1725,169065.1756426081
1726,167077.91916984256
1727,166930.20517663893
1728,168013.4772976989
1729,166930.20517663893
1730,167550.36232205332
1731,166847.7478242489
1732,166847.7478242489
1733,166847.7478242489
1734,166847.7478242489
1735,166847.7478242489
1736,166847.7478242489
1737,169278.59487012372
1738,168760.34873972283
1739,169065.1756426081
1740,167077.91916984256
1741,166930.20517663893
1742,166930.20517663893
1743,167984.08220300518
1744,169122.40899628386
1745,168760.34873972283
1746,169358.41081356385
1747,169034.814405863
1748,168359.4086339155
1749,166847.7478242489
1750,166930.20517663893
1751,169065.1756426081
1752,166847.7478242489
1753,166847.7478242489
1754,168983.6273149808
1755,166930.20517663893
1756,166735.41009188106
1757,166847.7478242489
1758,166847.7478242489
1759,166847.7478242489
1760,166847.7478242489
1761,166847.7478242489
1762,167077.91916984256
1763,166930.20517663893
1764,166847.7478242489
1765,167077.91916984256
1766,166930.20517663893
1767,166930.20517663893
1768,166847.7478242489
1769,167550.36232205332
1770,166847.7478242489
1771,166847.7478242489
1772,166847.7478242489
1773,166824.70537130453
1774,166930.20517663893
1775,166847.7478242489
1776,166847.7478242489
1777,166847.7478242489
1778,166847.7478242489
1779,166847.7478242489
1780,167984.08220300518
1781,166847.7478242489
1782,166735.41009188106
1783,166847.7478242489
1784,166735.41009188106
1785,166847.7478242489
1786,167077.91916984256
1787,168657.78032998525
1788,166735.41009188106
1789,166847.7478242489
1790,166735.41009188106
1791,168359.4086339155
1792,166930.20517663893
1793,166847.7478242489
1794,166847.7478242489
1795,166847.7478242489
1796,166847.7478242489
1797,166847.7478242489
1798,166847.7478242489
1799,166847.7478242489
1800,166847.7478242489
1801,166847.7478242489
1802,166930.20517663893
1803,167169.15484703763
1804,166847.7478242489
1805,166847.7478242489
1806,166930.20517663893
1807,167550.36232205332
1808,166847.7478242489
1809,166847.7478242489
1810,166847.7478242489
1811,166847.7478242489
1812,166847.7478242489
1813,166847.7478242489
1814,166735.41009188106
1815,166735.41009188106
1816,166847.7478242489
1817,166847.7478242489
1818,167737.35672016928
1819,166930.20517663893
1820,166735.41009188106
1821,166930.20517663893
1822,166930.20517663893
1823,166735.41009188106
1824,166930.20517663893
1825,166847.7478242489
1826,166847.7478242489
1827,166847.7478242489
1828,166847.7478242489
1829,166847.7478242489
1830,167169.15484703763
1831,168760.34873972283
1832,167077.91916984256
1833,167550.36232205332
1834,166930.20517663893
1835,168760.34873972283
1836,166930.20517663893
1837,166735.41009188106
1838,166930.20517663893
1839,166735.41009188106
1840,166847.7478242489
1841,166847.7478242489
1842,166847.7478242489
1843,166847.7478242489
1844,166847.7478242489
1845,166930.20517663893
1846,166847.7478242489
1847,167077.91916984256
1848,166735.41009188106
1849,166847.7478242489
1850,166847.7478242489
1851,166930.20517663893
1852,166847.7478242489
1853,166847.7478242489
1854,167169.15484703763
1855,166930.20517663893
1856,168760.34873972283
1857,166930.20517663893
1858,167543.96315130766
1859,166847.7478242489
1860,166847.7478242489
1861,166847.7478242489
1862,169065.1756426081
1863,169065.1756426081
1864,169065.1756426081
1865,169358.41081356385
1866,169358.41081356385
1867,169065.1756426081
1868,169192.67479856717
1869,167550.36232205332
1870,168554.33987193464
1871,169065.1756426081
1872,166930.20517663893
1873,168760.34873972283
1874,166847.7478242489
1875,167984.08220300518
1876,167169.15484703763
1877,167944.6148349751
1878,167984.08220300518
1879,166847.7478242489
1880,166847.7478242489
1881,168359.4086339155
1882,169358.41081356385
1883,168760.34873972283
1884,168760.34873972283
1885,169065.1756426081
1886,169187.7942858381
1887,167737.35672016928
1888,169077.5322340749
1889,166930.20517663893
1890,166735.41009188106
1891,166847.7478242489
1892,166735.41009188106
1893,166847.7478242489
1894,166847.7478242489
1895,166847.7478242489
1896,166847.7478242489
1897,166847.7478242489
1898,166930.20517663893
1899,166930.20517663893
1900,167339.1170285101
1901,166847.7478242489
1902,166847.7478242489
1903,169065.1756426081
1904,166847.7478242489
1905,166930.20517663893
1906,166847.7478242489
1907,167550.36232205332
1908,166847.7478242489
1909,166930.20517663893
