Id,SalePrice
1461,11.7312975
1462,11.958404
1463,12.099988
1464,12.114606
1465,12.177877
1466,12.051637
1467,12.074745
1468,11.980372
1469,12.186021
1470,11.707559
1471,12.194893
1472,11.445098
1473,11.48193
1474,11.935828
1475,11.783267
1476,12.853878
1477,12.451547
1478,12.575126
1479,12.611927
1480,13.077631
1481,12.771148
1482,12.245114
1483,12.015044
1484,12.033427
1485,12.050727
1486,12.159294
1487,12.770885
1488,12.391763
1489,12.203148
1490,12.226593
1491,12.1736355
1492,11.450907
1493,12.121904
1494,12.686901
1495,12.655447
1496,12.365758
1497,12.127831
1498,11.954165
1499,11.96278
1500,11.851483
1501,12.034018
1502,11.919981
1503,12.52657
1504,12.4026985
1505,12.335003
1506,12.153881
1507,12.360469
1508,12.217999
1509,12.019684
1510,11.906232
1511,11.880993
1512,12.04544
1513,11.85773
1514,11.978744
1515,12.273148
1516,11.984729
1517,11.9834795
1518,11.847621
1519,12.27557
1520,11.805566
1521,11.827927
1522,12.085551
1523,11.614059
1524,11.724308
1525,11.749043
1526,11.707162
1527,11.564865
1528,11.79919
1529,11.902048
1530,12.065074
1531,11.552902
1532,11.562169
1533,11.871849
1534,11.712511
1535,11.911016
1536,11.58533
1537,11.265442
1538,11.984522
1539,12.214802
1540,11.372003
1541,11.860287
1542,11.821033
1543,12.311691
1544,11.276118
1545,11.534619
1546,11.740031
1547,11.733576
1548,11.734474
1549,11.642829
1550,11.83239
1551,11.693961
1552,11.804591
1553,11.926055
1554,11.673594
1555,12.024665
1556,11.290928
1557,11.602206
1558,11.453849
1559,11.264947
1560,11.788503
1561,11.890384
1562,11.773295
1563,11.711403
1564,11.98286
1565,11.907826
1566,12.390156
1567,11.282936
1568,12.27344
1569,11.731403
1570,11.787986
1571,11.752888
1572,11.924213
1573,12.425043
1574,11.667938
1575,12.30679
1576,12.235629
1577,12.167453
1578,11.908232
1579,11.901264
1580,12.207952
1581,11.861623
1582,11.754533
1583,12.716311
1584,12.290397
1585,11.86065
1586,11.232688
1587,11.501108
1588,11.918555
1589,11.447807
1590,11.794444
1591,11.466068
1592,11.597875
1593,11.78226
1594,11.726398
1595,11.603444
1596,12.3752775
1597,12.135646
1598,12.262962
1599,12.142446
1600,12.122496
1601,11.180483
1602,11.655685
1603,11.372999
1604,12.505208
1605,12.451326
1606,12.018206
1607,12.10831
1608,12.261109
1609,12.166761
1610,11.890398
1611,11.875009
1612,12.028385
1613,11.959889
1614,11.757665
1615,11.32006
1616,11.166071
1617,11.433078
1618,11.746577
1619,11.895374
1620,12.024926
1621,11.859566
1622,11.819243
1623,12.548189
1624,12.229747
1625,11.766433
1626,12.010576
1627,12.11369
1628,12.499887
1629,12.142423
1630,12.708409
1631,12.317692
1632,12.410072
1633,12.035285
1634,12.100531
1635,12.103492
1636,11.964561
1637,12.141662
1638,12.205961
1639,12.117024
1640,12.442028
1641,12.104377
1642,12.2899475
1643,12.38151
1644,12.360026
1645,12.152575
1646,11.963892
1647,12.078818
1648,11.8017435
1649,11.810013
1650,11.642532
1651,11.736502
1652,11.50582
1653,11.4560375
1654,11.946184
1655,11.991559
1656,11.882307
1657,11.943195
1658,11.873962
1659,11.851371
1660,11.912452
1661,12.985922
1662,12.976228
1663,12.888133
1664,12.269451
1665,12.578872
1666,12.686499
1667,12.800156
1668,12.654598
1669,12.598489
1670,12.792305
1671,12.409032
1672,12.931458
1673,12.590515
1674,12.424379
1675,12.070745
1676,12.075953
1677,12.250269
1678,12.985045
1679,12.876735
1680,12.707714
1681,12.434034
1682,12.6538315
1683,12.0655775
1684,12.1028595
1685,12.065245
1686,12.047003
1687,12.006507
1688,12.156218
1689,12.195602
1690,12.218398
1691,12.106546
1692,12.53166
1693,11.99715
1694,12.120782
